Region;Brott;År;Period;Antal;/100 000 inv
Borgholm kommun;Vissa trafikbrott;2014;Dec;5;47;
Borgholm kommun;Alkohol- och narkotikabrott;2014;Dec;7;66;
Borgholm kommun;Vapenbrott;2014;Dec;0;0;
Borlänge kommun;Totalt antal brott;2014;Dec;401;796;
Borlänge kommun;Våldsbrott ;2014;Dec;33;66;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;53;105;
Borlänge kommun;Vårdslöshet- och vållandebrott;2014;Dec;0;0;
Borlänge kommun;Stöldbrott;2014;Dec;164;326;
Borlänge kommun;Bilbrott;2014;Dec;31;62;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;42;83;
Borlänge kommun;Vissa trafikbrott;2014;Dec;12;24;
Borlänge kommun;Alkohol- och narkotikabrott;2014;Dec;48;95;
Borlänge kommun;Vapenbrott;2014;Dec;6;12;
Borås kommun;Totalt antal brott;2014;Dec;963;904;
Borås kommun;Våldsbrott ;2014;Dec;80;75;
Borås kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;121;114;
Borås kommun;Vårdslöshet- och vållandebrott;2014;Dec;8;8;
Borås kommun;Stöldbrott;2014;Dec;341;320;
Borås kommun;Bilbrott;2014;Dec;78;73;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;90;85;
Borås kommun;Vissa trafikbrott;2014;Dec;78;73;
Borås kommun;Alkohol- och narkotikabrott;2014;Dec;145;136;
Borås kommun;Vapenbrott;2014;Dec;17;16;
Botkyrka kommun;Totalt antal brott;2014;Dec;1094;1240;
Botkyrka kommun;Våldsbrott ;2014;Dec;118;134;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;152;172;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2014;Dec;7;8;
Botkyrka kommun;Stöldbrott;2014;Dec;380;431;
Botkyrka kommun;Bilbrott;2014;Dec;89;101;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;174;197;
Botkyrka kommun;Vissa trafikbrott;2014;Dec;65;74;
Botkyrka kommun;Alkohol- och narkotikabrott;2014;Dec;88;100;
Botkyrka kommun;Vapenbrott;2014;Dec;20;23;
Boxholm kommun;Totalt antal brott;2014;Dec;23;434;
Boxholm kommun;Våldsbrott ;2014;Dec;1;19;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2014;Dec;5;94;
Boxholm kommun;Vårdslöshet- och vållandebrott;2014;Dec;0;0;
Boxholm kommun;Stöldbrott;2014;Dec;2;38;
Boxholm kommun;Bilbrott;2014;Dec;0;0;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Dec;4;75;
Boxholm kommun;Vissa trafikbrott;2014;Dec;3;57;
Boxholm kommun;Alkohol- och narkotikabrott;2014;Dec;4;75;
Boxholm kommun;Vapenbrott;2014;Dec;0;0;
Bromölla kommun;Totalt antal brott;2014;Dec;86;695;
Bromölla kommun;Våldsbrott ;2014;Dec;11;89;
