Region;Brott;År;Period;Antal;/100 000 inv
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;5;47;
Borgholm kommun;Vissa trafikbrott;2015;Apr;1;9;
Borgholm kommun;Alkohol- och narkotikabrott;2015;Apr;1;9;
Borgholm kommun;Vapenbrott;2015;Apr;1;9;
Borlänge kommun;Totalt antal brott;2015;Apr;531;1044;
Borlänge kommun;Våldsbrott ;2015;Apr;47;92;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;81;159;
Borlänge kommun;Vårdslöshet- och vållandebrott;2015;Apr;6;12;
Borlänge kommun;Stöldbrott;2015;Apr;214;421;
Borlänge kommun;Bilbrott;2015;Apr;54;106;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;70;138;
Borlänge kommun;Vissa trafikbrott;2015;Apr;30;59;
Borlänge kommun;Alkohol- och narkotikabrott;2015;Apr;27;53;
Borlänge kommun;Vapenbrott;2015;Apr;9;18;
Borås kommun;Totalt antal brott;2015;Apr;1008;935;
Borås kommun;Våldsbrott ;2015;Apr;103;96;
Borås kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;148;137;
Borås kommun;Vårdslöshet- och vållandebrott;2015;Apr;4;4;
Borås kommun;Stöldbrott;2015;Apr;342;317;
Borås kommun;Bilbrott;2015;Apr;54;50;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;83;77;
Borås kommun;Vissa trafikbrott;2015;Apr;59;55;
Borås kommun;Alkohol- och narkotikabrott;2015;Apr;136;126;
Borås kommun;Vapenbrott;2015;Apr;15;14;
Botkyrka kommun;Totalt antal brott;2015;Apr;1202;1348;
Botkyrka kommun;Våldsbrott ;2015;Apr;124;139;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;161;181;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2015;Apr;5;6;
Botkyrka kommun;Stöldbrott;2015;Apr;372;417;
Botkyrka kommun;Bilbrott;2015;Apr;92;103;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;229;257;
Botkyrka kommun;Vissa trafikbrott;2015;Apr;63;71;
Botkyrka kommun;Alkohol- och narkotikabrott;2015;Apr;107;120;
Botkyrka kommun;Vapenbrott;2015;Apr;11;12;
Boxholm kommun;Totalt antal brott;2015;Apr;19;357;
Boxholm kommun;Våldsbrott ;2015;Apr;0;0;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;1;19;
Boxholm kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Boxholm kommun;Stöldbrott;2015;Apr;7;131;
Boxholm kommun;Bilbrott;2015;Apr;3;56;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;4;75;
Boxholm kommun;Vissa trafikbrott;2015;Apr;0;0;
Boxholm kommun;Alkohol- och narkotikabrott;2015;Apr;2;38;
Boxholm kommun;Vapenbrott;2015;Apr;1;19;
Bromölla kommun;Totalt antal brott;2015;Apr;95;763;
Bromölla kommun;Våldsbrott ;2015;Apr;4;32;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;14;112;
Bromölla kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Bromölla kommun;Stöldbrott;2015;Apr;53;425;
Bromölla kommun;Bilbrott;2015;Apr;16;128;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;6;48;
Bromölla kommun;Vissa trafikbrott;2015;Apr;7;56;
Bromölla kommun;Alkohol- och narkotikabrott;2015;Apr;5;40;
Bromölla kommun;Vapenbrott;2015;Apr;0;0;
Bräcke kommun;Totalt antal brott;2015;Apr;33;511;
Bräcke kommun;Våldsbrott ;2015;Apr;0;0;
Bräcke kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;10;155;
Bräcke kommun;Vårdslöshet- och vållandebrott;2015;Apr;1;15;
Bräcke kommun;Stöldbrott;2015;Apr;5;77;
Bräcke kommun;Bilbrott;2015;Apr;3;46;
Bräcke kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;6;93;
Bräcke kommun;Vissa trafikbrott;2015;Apr;3;46;
Bräcke kommun;Alkohol- och narkotikabrott;2015;Apr;7;108;
Bräcke kommun;Vapenbrott;2015;Apr;1;15;
Burlöv kommun;Totalt antal brott;2015;Apr;174;1005;
Burlöv kommun;Våldsbrott ;2015;Apr;17;98;
Burlöv kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;19;110;
Burlöv kommun;Vårdslöshet- och vållandebrott;2015;Apr;1;6;
Burlöv kommun;Stöldbrott;2015;Apr;78;450;
Burlöv kommun;Bilbrott;2015;Apr;24;139;
Burlöv kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;18;104;
Burlöv kommun;Vissa trafikbrott;2015;Apr;9;52;
Burlöv kommun;Alkohol- och narkotikabrott;2015;Apr;18;104;
Burlöv kommun;Vapenbrott;2015;Apr;2;12;
Båstad kommun;Totalt antal brott;2015;Apr;141;979;
Båstad kommun;Våldsbrott ;2015;Apr;10;69;
Båstad kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;28;194;
Båstad kommun;Vårdslöshet- och vållandebrott;2015;Apr;2;14;
Båstad kommun;Stöldbrott;2015;Apr;64;445;
Båstad kommun;Bilbrott;2015;Apr;11;76;
Båstad kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;12;83;
Båstad kommun;Vissa trafikbrott;2015;Apr;7;49;
Båstad kommun;Alkohol- och narkotikabrott;2015;Apr;7;49;
Båstad kommun;Vapenbrott;2015;Apr;2;14;
Dals-Ed kommun;Totalt antal brott;2015;Apr;27;565;
Dals-Ed kommun;Våldsbrott ;2015;Apr;4;84;
Dals-Ed kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;5;105;
Dals-Ed kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Dals-Ed kommun;Stöldbrott;2015;Apr;11;230;
Dals-Ed kommun;Bilbrott;2015;Apr;0;0;
Dals-Ed kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;2;42;
Dals-Ed kommun;Vissa trafikbrott;2015;Apr;5;105;
Dals-Ed kommun;Alkohol- och narkotikabrott;2015;Apr;3;63;
Dals-Ed kommun;Vapenbrott;2015;Apr;0;0;
Danderyd kommun;Totalt antal brott;2015;Apr;342;1057;
Danderyd kommun;Våldsbrott ;2015;Apr;11;34;
Danderyd kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;23;71;
Danderyd kommun;Vårdslöshet- och vållandebrott;2015;Apr;4;12;
Danderyd kommun;Stöldbrott;2015;Apr;140;433;
Danderyd kommun;Bilbrott;2015;Apr;38;117;
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;117;362;
Danderyd kommun;Vissa trafikbrott;2015;Apr;15;46;
Danderyd kommun;Alkohol- och narkotikabrott;2015;Apr;9;28;
Danderyd kommun;Vapenbrott;2015;Apr;0;0;
Degerfors kommun;Totalt antal brott;2015;Apr;99;1038;
Degerfors kommun;Våldsbrott ;2015;Apr;1;10;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;13;136;
Degerfors kommun;Vårdslöshet- och vållandebrott;2015;Apr;2;21;
Degerfors kommun;Stöldbrott;2015;Apr;45;472;
Degerfors kommun;Bilbrott;2015;Apr;7;73;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;7;73;
Degerfors kommun;Vissa trafikbrott;2015;Apr;9;94;
Degerfors kommun;Alkohol- och narkotikabrott;2015;Apr;9;94;
Degerfors kommun;Vapenbrott;2015;Apr;3;31;
Dorotea kommun;Totalt antal brott;2015;Apr;12;437;
Dorotea kommun;Våldsbrott ;2015;Apr;1;36;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;3;109;
Dorotea kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Dorotea kommun;Stöldbrott;2015;Apr;4;146;
Dorotea kommun;Bilbrott;2015;Apr;0;0;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;1;36;
Dorotea kommun;Vissa trafikbrott;2015;Apr;3;109;
Dorotea kommun;Alkohol- och narkotikabrott;2015;Apr;2;73;
Dorotea kommun;Vapenbrott;2015;Apr;0;0;
Eda kommun;Totalt antal brott;2015;Apr;99;1168;
Eda kommun;Våldsbrott ;2015;Apr;11;130;
Eda kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;11;130;
Eda kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Eda kommun;Stöldbrott;2015;Apr;26;307;
Eda kommun;Bilbrott;2015;Apr;5;59;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;4;47;
Eda kommun;Vissa trafikbrott;2015;Apr;15;177;
Eda kommun;Alkohol- och narkotikabrott;2015;Apr;15;177;
Eda kommun;Vapenbrott;2015;Apr;6;71;
Ekerö kommun;Totalt antal brott;2015;Apr;162;604;
Ekerö kommun;Våldsbrott ;2015;Apr;17;63;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;35;130;
Ekerö kommun;Vårdslöshet- och vållandebrott;2015;Apr;1;4;
Ekerö kommun;Stöldbrott;2015;Apr;39;145;
Ekerö kommun;Bilbrott;2015;Apr;9;34;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;21;78;
Ekerö kommun;Vissa trafikbrott;2015;Apr;17;63;
Ekerö kommun;Alkohol- och narkotikabrott;2015;Apr;20;75;
Ekerö kommun;Vapenbrott;2015;Apr;4;15;
Eksjö kommun;Totalt antal brott;2015;Apr;155;928;
Eksjö kommun;Våldsbrott ;2015;Apr;18;108;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;27;162;
Eksjö kommun;Vårdslöshet- och vållandebrott;2015;Apr;4;24;
Eksjö kommun;Stöldbrott;2015;Apr;43;258;
Eksjö kommun;Bilbrott;2015;Apr;9;54;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;23;138;
Eksjö kommun;Vissa trafikbrott;2015;Apr;3;18;
Eksjö kommun;Alkohol- och narkotikabrott;2015;Apr;11;66;
Eksjö kommun;Vapenbrott;2015;Apr;0;0;
Emmaboda kommun;Totalt antal brott;2015;Apr;86;950;
Emmaboda kommun;Våldsbrott ;2015;Apr;4;44;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;7;77;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Emmaboda kommun;Stöldbrott;2015;Apr;50;553;
Emmaboda kommun;Bilbrott;2015;Apr;15;166;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;4;44;
Emmaboda kommun;Vissa trafikbrott;2015;Apr;2;22;
Emmaboda kommun;Alkohol- och narkotikabrott;2015;Apr;5;55;
Emmaboda kommun;Vapenbrott;2015;Apr;1;11;
Enköping kommun;Totalt antal brott;2015;Apr;445;1072;
Enköping kommun;Våldsbrott ;2015;Apr;31;75;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;35;84;
Enköping kommun;Vårdslöshet- och vållandebrott;2015;Apr;0;0;
Enköping kommun;Stöldbrott;2015;Apr;114;275;
Enköping kommun;Bilbrott;2015;Apr;39;94;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;50;120;
Enköping kommun;Vissa trafikbrott;2015;Apr;69;166;
Enköping kommun;Alkohol- och narkotikabrott;2015;Apr;146;352;
Enköping kommun;Vapenbrott;2015;Apr;9;22;
Eskilstuna kommun;Totalt antal brott;2015;Apr;1388;1368;
Eskilstuna kommun;Våldsbrott ;2015;Apr;168;166;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;176;173;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2015;Apr;9;9;
Eskilstuna kommun;Stöldbrott;2015;Apr;372;367;
Eskilstuna kommun;Bilbrott;2015;Apr;116;114;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;232;229;
Eskilstuna kommun;Vissa trafikbrott;2015;Apr;84;83;
Eskilstuna kommun;Alkohol- och narkotikabrott;2015;Apr;254;250;
Eskilstuna kommun;Vapenbrott;2015;Apr;38;37;
Eslöv kommun;Totalt antal brott;2015;Apr;311;963;
Eslöv kommun;Våldsbrott ;2015;Apr;24;74;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2015;Apr;38;118;
Eslöv kommun;Vårdslöshet- och vållandebrott;2015;Apr;1;3;
Eslöv kommun;Stöldbrott;2015;Apr;124;384;
Eslöv kommun;Bilbrott;2015;Apr;29;90;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2015;Apr;27;84;
Eslöv kommun;Vissa trafikbrott;2015;Apr;21;65;
Eslöv kommun;Alkohol- och narkotikabrott;2015;Apr;26;80;
Eslöv kommun;Vapenbrott;2015;Apr;1;3;
