Region;Brott;År;Period;Antal;/100 000 inv
Enköping kommun;Totalt antal brott;2016 prel.;Jul;360;859;
Enköping kommun;Våldsbrott ;2016 prel.;Jul;31;74;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;36;86;
Enköping kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;1;2;
Enköping kommun;Stöldbrott;2016 prel.;Jul;92;220;
Enköping kommun;Bilbrott;2016 prel.;Jul;22;53;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;36;86;
Enköping kommun;Vissa trafikbrott;2016 prel.;Jul;56;134;
Enköping kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;83;198;
Enköping kommun;Vapenbrott;2016 prel.;Jul;4;10;
Eskilstuna kommun;Totalt antal brott;2016 prel.;Jul;1284;1258;
Eskilstuna kommun;Våldsbrott ;2016 prel.;Jul;137;134;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;208;204;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;5;5;
Eskilstuna kommun;Stöldbrott;2016 prel.;Jul;399;391;
Eskilstuna kommun;Bilbrott;2016 prel.;Jul;89;87;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;180;176;
Eskilstuna kommun;Vissa trafikbrott;2016 prel.;Jul;88;86;
Eskilstuna kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;150;147;
Eskilstuna kommun;Vapenbrott;2016 prel.;Jul;21;21;
Eslöv kommun;Totalt antal brott;2016 prel.;Jul;334;1030;
Eslöv kommun;Våldsbrott ;2016 prel.;Jul;35;108;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Jul;63;194;
Eslöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Jul;2;6;
Eslöv kommun;Stöldbrott;2016 prel.;Jul;132;407;
Eslöv kommun;Bilbrott;2016 prel.;Jul;47;145;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Jul;32;99;
Eslöv kommun;Vissa trafikbrott;2016 prel.;Jul;13;40;
Eslöv kommun;Alkohol- och narkotikabrott;2016 prel.;Jul;16;49;
Eslöv kommun;Vapenbrott;2016 prel.;Jul;5;15;
