Region;Brott;År;Period;Antal;/100 000 inv
Danderyd kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;24;75;
Danderyd kommun;Vissa trafikbrott;2013;Maj;9;28;
Danderyd kommun;Alkohol- och narkotikabrott;2013;Maj;11;34;
Danderyd kommun;Vapenbrott;2013;Maj;2;6;
Degerfors kommun;Totalt antal brott;2013;Maj;58;611;
Degerfors kommun;Våldsbrott ;2013;Maj;6;63;
Degerfors kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;7;74;
Degerfors kommun;Vårdslöshet- och vållandebrott;2013;Maj;1;11;
Degerfors kommun;Stöldbrott;2013;Maj;14;148;
Degerfors kommun;Bilbrott;2013;Maj;2;21;
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;9;95;
Degerfors kommun;Vissa trafikbrott;2013;Maj;4;42;
Degerfors kommun;Alkohol- och narkotikabrott;2013;Maj;9;95;
Degerfors kommun;Vapenbrott;2013;Maj;0;0;
Dorotea kommun;Totalt antal brott;2013;Maj;12;432;
Dorotea kommun;Våldsbrott ;2013;Maj;0;0;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;3;108;
Dorotea kommun;Vårdslöshet- och vållandebrott;2013;Maj;0;0;
Dorotea kommun;Stöldbrott;2013;Maj;4;144;
Dorotea kommun;Bilbrott;2013;Maj;0;0;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;3;108;
Dorotea kommun;Vissa trafikbrott;2013;Maj;1;36;
Dorotea kommun;Alkohol- och narkotikabrott;2013;Maj;0;0;
Dorotea kommun;Vapenbrott;2013;Maj;0;0;
Eda kommun;Totalt antal brott;2013;Maj;99;1170;
Eda kommun;Våldsbrott ;2013;Maj;8;95;
Eda kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;12;142;
Eda kommun;Vårdslöshet- och vållandebrott;2013;Maj;1;12;
Eda kommun;Stöldbrott;2013;Maj;30;355;
Eda kommun;Bilbrott;2013;Maj;12;142;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;10;118;
Eda kommun;Vissa trafikbrott;2013;Maj;14;165;
Eda kommun;Alkohol- och narkotikabrott;2013;Maj;24;284;
Eda kommun;Vapenbrott;2013;Maj;3;35;
Ekerö kommun;Totalt antal brott;2013;Maj;185;705;
Ekerö kommun;Våldsbrott ;2013;Maj;23;88;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;29;110;
Ekerö kommun;Vårdslöshet- och vållandebrott;2013;Maj;2;8;
Ekerö kommun;Stöldbrott;2013;Maj;67;255;
Ekerö kommun;Bilbrott;2013;Maj;26;99;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;30;114;
Ekerö kommun;Vissa trafikbrott;2013;Maj;3;11;
Ekerö kommun;Alkohol- och narkotikabrott;2013;Maj;4;15;
Ekerö kommun;Vapenbrott;2013;Maj;0;0;
Eksjö kommun;Totalt antal brott;2013;Maj;152;926;
Eksjö kommun;Våldsbrott ;2013;Maj;22;134;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;25;152;
Eksjö kommun;Vårdslöshet- och vållandebrott;2013;Maj;1;6;
Eksjö kommun;Stöldbrott;2013;Maj;47;286;
Eksjö kommun;Bilbrott;2013;Maj;24;146;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2013;Maj;21;128;
Eksjö kommun;Vissa trafikbrott;2013;Maj;12;73;
Eksjö kommun;Alkohol- och narkotikabrott;2013;Maj;16;97;
Eksjö kommun;Vapenbrott;2013;Maj;2;12;
Emmaboda kommun;Totalt antal brott;2013;Maj;108;1203;
Emmaboda kommun;Våldsbrott ;2013;Maj;7;78;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2013;Maj;9;100;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2013;Maj;2;22;
Emmaboda kommun;Stöldbrott;2013;Maj;57;635;
Emmaboda kommun;Bilbrott;2013;Maj;5;56;
