Region;Brott;År;Period;Antal;/100 000 inv
Boden kommun;Våldsbrott ;2016 prel.;Sep;19;68;
Boden kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;39;140;
Boden kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;1;4;
Boden kommun;Stöldbrott;2016 prel.;Sep;95;340;
Boden kommun;Bilbrott;2016 prel.;Sep;18;64;
Boden kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;21;75;
Boden kommun;Vissa trafikbrott;2016 prel.;Sep;21;75;
Boden kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;25;90;
Boden kommun;Vapenbrott;2016 prel.;Sep;4;14;
Bollebygd kommun;Totalt antal brott;2016 prel.;Sep;40;455;
Bollebygd kommun;Våldsbrott ;2016 prel.;Sep;1;11;
Bollebygd kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;2;23;
Bollebygd kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;0;0;
Bollebygd kommun;Stöldbrott;2016 prel.;Sep;19;216;
Bollebygd kommun;Bilbrott;2016 prel.;Sep;7;80;
Bollebygd kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;5;57;
Bollebygd kommun;Vissa trafikbrott;2016 prel.;Sep;1;11;
Bollebygd kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;2;23;
Bollebygd kommun;Vapenbrott;2016 prel.;Sep;1;11;
Bollnäs kommun;Totalt antal brott;2016 prel.;Sep;225;846;
Bollnäs kommun;Våldsbrott ;2016 prel.;Sep;29;109;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;48;180;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;3;11;
Bollnäs kommun;Stöldbrott;2016 prel.;Sep;51;192;
Bollnäs kommun;Bilbrott;2016 prel.;Sep;15;56;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;34;128;
Bollnäs kommun;Vissa trafikbrott;2016 prel.;Sep;24;90;
Bollnäs kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;25;94;
Bollnäs kommun;Vapenbrott;2016 prel.;Sep;3;11;
Borgholm kommun;Totalt antal brott;2016 prel.;Sep;58;543;
Borgholm kommun;Våldsbrott ;2016 prel.;Sep;4;37;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;10;94;
Borgholm kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;2;19;
Borgholm kommun;Stöldbrott;2016 prel.;Sep;18;169;
Borgholm kommun;Bilbrott;2016 prel.;Sep;3;28;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;5;47;
Borgholm kommun;Vissa trafikbrott;2016 prel.;Sep;8;75;
Borgholm kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;7;66;
Borgholm kommun;Vapenbrott;2016 prel.;Sep;0;0;
Borlänge kommun;Totalt antal brott;2016 prel.;Sep;621;1218;
Borlänge kommun;Våldsbrott ;2016 prel.;Sep;58;114;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;76;149;
Borlänge kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;2;4;
Borlänge kommun;Stöldbrott;2016 prel.;Sep;241;473;
Borlänge kommun;Bilbrott;2016 prel.;Sep;63;124;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;78;153;
Borlänge kommun;Vissa trafikbrott;2016 prel.;Sep;43;84;
Borlänge kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;28;55;
Borlänge kommun;Vapenbrott;2016 prel.;Sep;8;16;
Borås kommun;Totalt antal brott;2016 prel.;Sep;1069;985;
Borås kommun;Våldsbrott ;2016 prel.;Sep;99;91;
Borås kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;125;115;
Borås kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;8;7;
Borås kommun;Stöldbrott;2016 prel.;Sep;366;337;
Borås kommun;Bilbrott;2016 prel.;Sep;66;61;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;91;84;
Borås kommun;Vissa trafikbrott;2016 prel.;Sep;128;118;
Borås kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;161;148;
Borås kommun;Vapenbrott;2016 prel.;Sep;17;16;
Botkyrka kommun;Totalt antal brott;2016 prel.;Sep;1223;1368;
Botkyrka kommun;Våldsbrott ;2016 prel.;Sep;121;135;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;166;186;
