Region;Brott;År;Period;Antal;/100 000 inv
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;17;159;
Borgholm kommun;Vårdslöshet- och vållandebrott;2015;Feb;0;0;
Borgholm kommun;Stöldbrott;2015;Feb;9;84;
Borgholm kommun;Bilbrott;2015;Feb;2;19;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;4;37;
Borgholm kommun;Vissa trafikbrott;2015;Feb;6;56;
Borgholm kommun;Alkohol- och narkotikabrott;2015;Feb;7;66;
Borgholm kommun;Vapenbrott;2015;Feb;4;37;
Borlänge kommun;Totalt antal brott;2015;Feb;419;824;
Borlänge kommun;Våldsbrott ;2015;Feb;53;104;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;64;126;
Borlänge kommun;Vårdslöshet- och vållandebrott;2015;Feb;5;10;
Borlänge kommun;Stöldbrott;2015;Feb;151;297;
Borlänge kommun;Bilbrott;2015;Feb;41;81;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;18;35;
Borlänge kommun;Vissa trafikbrott;2015;Feb;48;94;
Borlänge kommun;Alkohol- och narkotikabrott;2015;Feb;35;69;
Borlänge kommun;Vapenbrott;2015;Feb;7;14;
Borås kommun;Totalt antal brott;2015;Feb;1037;962;
Borås kommun;Våldsbrott ;2015;Feb;91;84;
Borås kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;135;125;
Borås kommun;Vårdslöshet- och vållandebrott;2015;Feb;2;2;
Borås kommun;Stöldbrott;2015;Feb;293;272;
Borås kommun;Bilbrott;2015;Feb;48;45;
Borås kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;73;68;
Borås kommun;Vissa trafikbrott;2015;Feb;110;102;
Borås kommun;Alkohol- och narkotikabrott;2015;Feb;163;151;
Borås kommun;Vapenbrott;2015;Feb;19;18;
Botkyrka kommun;Totalt antal brott;2015;Feb;966;1083;
Botkyrka kommun;Våldsbrott ;2015;Feb;129;145;
Botkyrka kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;134;150;
Botkyrka kommun;Vårdslöshet- och vållandebrott;2015;Feb;4;4;
Botkyrka kommun;Stöldbrott;2015;Feb;272;305;
Botkyrka kommun;Bilbrott;2015;Feb;40;45;
Botkyrka kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;164;184;
Botkyrka kommun;Vissa trafikbrott;2015;Feb;80;90;
Botkyrka kommun;Alkohol- och narkotikabrott;2015;Feb;83;93;
Botkyrka kommun;Vapenbrott;2015;Feb;17;19;
Boxholm kommun;Totalt antal brott;2015;Feb;17;319;
Boxholm kommun;Våldsbrott ;2015;Feb;0;0;
Boxholm kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;3;56;
Boxholm kommun;Vårdslöshet- och vållandebrott;2015;Feb;1;19;
Boxholm kommun;Stöldbrott;2015;Feb;7;131;
Boxholm kommun;Bilbrott;2015;Feb;2;38;
Boxholm kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;1;19;
Boxholm kommun;Vissa trafikbrott;2015;Feb;0;0;
Boxholm kommun;Alkohol- och narkotikabrott;2015;Feb;2;38;
Boxholm kommun;Vapenbrott;2015;Feb;0;0;
Bromölla kommun;Totalt antal brott;2015;Feb;67;538;
Bromölla kommun;Våldsbrott ;2015;Feb;7;56;
Bromölla kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;10;80;
Bromölla kommun;Vårdslöshet- och vållandebrott;2015;Feb;1;8;
Bromölla kommun;Stöldbrott;2015;Feb;25;201;
Bromölla kommun;Bilbrott;2015;Feb;5;40;
Bromölla kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;10;80;
Bromölla kommun;Vissa trafikbrott;2015;Feb;5;40;
