Region;Brott;År;Period;Antal;/100 000 inv
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;0;0;
Dorotea kommun;Vissa trafikbrott;2014;Nov;1;36;
Dorotea kommun;Alkohol- och narkotikabrott;2014;Nov;0;0;
Dorotea kommun;Vapenbrott;2014;Nov;0;0;
Eda kommun;Totalt antal brott;2014;Nov;54;640;
Eda kommun;Våldsbrott ;2014;Nov;1;12;
Eda kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;7;83;
Eda kommun;Vårdslöshet- och vållandebrott;2014;Nov;1;12;
Eda kommun;Stöldbrott;2014;Nov;29;344;
Eda kommun;Bilbrott;2014;Nov;6;71;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;1;12;
Eda kommun;Vissa trafikbrott;2014;Nov;3;36;
Eda kommun;Alkohol- och narkotikabrott;2014;Nov;2;24;
Eda kommun;Vapenbrott;2014;Nov;1;12;
Ekerö kommun;Totalt antal brott;2014;Nov;126;475;
Ekerö kommun;Våldsbrott ;2014;Nov;10;38;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;23;87;
Ekerö kommun;Vårdslöshet- och vållandebrott;2014;Nov;1;4;
Ekerö kommun;Stöldbrott;2014;Nov;38;143;
Ekerö kommun;Bilbrott;2014;Nov;8;30;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;20;75;
Ekerö kommun;Vissa trafikbrott;2014;Nov;6;23;
Ekerö kommun;Alkohol- och narkotikabrott;2014;Nov;11;41;
Ekerö kommun;Vapenbrott;2014;Nov;3;11;
Eksjö kommun;Totalt antal brott;2014;Nov;144;871;
Eksjö kommun;Våldsbrott ;2014;Nov;11;67;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;13;79;
Eksjö kommun;Vårdslöshet- och vållandebrott;2014;Nov;1;6;
Eksjö kommun;Stöldbrott;2014;Nov;60;363;
Eksjö kommun;Bilbrott;2014;Nov;17;103;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;10;60;
Eksjö kommun;Vissa trafikbrott;2014;Nov;6;36;
Eksjö kommun;Alkohol- och narkotikabrott;2014;Nov;13;79;
Eksjö kommun;Vapenbrott;2014;Nov;2;12;
Emmaboda kommun;Totalt antal brott;2014;Nov;74;823;
Emmaboda kommun;Våldsbrott ;2014;Nov;5;56;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;5;56;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2014;Nov;1;11;
Emmaboda kommun;Stöldbrott;2014;Nov;37;412;
Emmaboda kommun;Bilbrott;2014;Nov;9;100;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;2;22;
Emmaboda kommun;Vissa trafikbrott;2014;Nov;10;111;
Emmaboda kommun;Alkohol- och narkotikabrott;2014;Nov;11;122;
Emmaboda kommun;Vapenbrott;2014;Nov;0;0;
Enköping kommun;Totalt antal brott;2014;Nov;421;1029;
Enköping kommun;Våldsbrott ;2014;Nov;20;49;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;32;78;
Enköping kommun;Vårdslöshet- och vållandebrott;2014;Nov;4;10;
Enköping kommun;Stöldbrott;2014;Nov;124;303;
Enköping kommun;Bilbrott;2014;Nov;18;44;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;21;51;
Enköping kommun;Vissa trafikbrott;2014;Nov;62;152;
Enköping kommun;Alkohol- och narkotikabrott;2014;Nov;157;384;
Enköping kommun;Vapenbrott;2014;Nov;6;15;
Eskilstuna kommun;Totalt antal brott;2014;Nov;1166;1162;
Eskilstuna kommun;Våldsbrott ;2014;Nov;120;120;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;125;125;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2014;Nov;3;3;
Eskilstuna kommun;Stöldbrott;2014;Nov;398;397;
Eskilstuna kommun;Bilbrott;2014;Nov;103;103;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;139;139;
Eskilstuna kommun;Vissa trafikbrott;2014;Nov;49;49;
Eskilstuna kommun;Alkohol- och narkotikabrott;2014;Nov;204;203;
Eskilstuna kommun;Vapenbrott;2014;Nov;32;32;
Eslöv kommun;Totalt antal brott;2014;Nov;318;992;
Eslöv kommun;Våldsbrott ;2014;Nov;41;128;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;60;187;
Eslöv kommun;Vårdslöshet- och vållandebrott;2014;Nov;0;0;
Eslöv kommun;Stöldbrott;2014;Nov;89;278;
Eslöv kommun;Bilbrott;2014;Nov;21;66;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Nov;19;59;
Eslöv kommun;Vissa trafikbrott;2014;Nov;36;112;
Eslöv kommun;Alkohol- och narkotikabrott;2014;Nov;31;97;
Eslöv kommun;Vapenbrott;2014;Nov;1;3;
Essunga kommun;Totalt antal brott;2014;Nov;60;1088;
Essunga kommun;Våldsbrott ;2014;Nov;3;54;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2014;Nov;7;127;
Essunga kommun;Vårdslöshet- och vållandebrott;2014;Nov;1;18;
Essunga kommun;Stöldbrott;2014;Nov;24;435;
Essunga kommun;Bilbrott;2014;Nov;4;73;
