Region;Brott;År;Period;Antal;/100 000 inv
Bollnäs kommun;Våldsbrott ;2014;Aug;27;103;
Bollnäs kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;41;156;
Bollnäs kommun;Vårdslöshet- och vållandebrott;2014;Aug;0;0;
Bollnäs kommun;Stöldbrott;2014;Aug;131;499;
Bollnäs kommun;Bilbrott;2014;Aug;28;107;
Bollnäs kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;18;69;
Bollnäs kommun;Vissa trafikbrott;2014;Aug;18;69;
Bollnäs kommun;Alkohol- och narkotikabrott;2014;Aug;17;65;
Bollnäs kommun;Vapenbrott;2014;Aug;9;34;
Borgholm kommun;Totalt antal brott;2014;Aug;105;986;
Borgholm kommun;Våldsbrott ;2014;Aug;13;122;
Borgholm kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;15;141;
Borgholm kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;9;
Borgholm kommun;Stöldbrott;2014;Aug;43;404;
Borgholm kommun;Bilbrott;2014;Aug;9;85;
Borgholm kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;12;113;
Borgholm kommun;Vissa trafikbrott;2014;Aug;4;38;
Borgholm kommun;Alkohol- och narkotikabrott;2014;Aug;5;47;
Borgholm kommun;Vapenbrott;2014;Aug;0;0;
Borlänge kommun;Totalt antal brott;2014;Aug;620;1231;
Borlänge kommun;Våldsbrott ;2014;Aug;47;93;
Borlänge kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;75;149;
Borlänge kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;2;
Borlänge kommun;Stöldbrott;2014;Aug;314;623;
Borlänge kommun;Bilbrott;2014;Aug;65;129;
Borlänge kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;74;147;
Borlänge kommun;Vissa trafikbrott;2014;Aug;34;68;
Borlänge kommun;Alkohol- och narkotikabrott;2014;Aug;42;83;
Borlänge kommun;Vapenbrott;2014;Aug;12;24;
